Produkt - Produkt,Kassationsårsag (ui),Stk. tøj per kassationsdato,Dage i cirkulation,Total antal vask,Unik Kode (ui),Måned,Vask per måned,Kategori
23194 T-Shirt gråm Lady K/Æ pb,Alm.slid uden restværdi,1,1581,59,30155C97D461A7C000E800BA,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.1359645793801392,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1565,66,30155C97D461A7C0013C7349,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.2837316293929715,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1563,69,30155C97D461A7C0009330D7,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.3438003838771593,T-shirt
25517 T-shirt 1/2 ærme dame marine,Alm.slid uden restværdi,1,1562,66,300ED89F3350005FE252B5CC,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.2861971830985917,T-shirt
08128 T-Shirt Turkis Lady K/Æ P/B,Alm.slid uden restværdi,1,1557,62,30155C97D461A7C00133D6AD,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.212125883108542,T-shirt
08128 T-Shirt Turkis Lady K/Æ P/B,Alm.slid uden restværdi,1,1557,59,30155C97D461A7C00133D812,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.1534746307000643,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1556,68,30155C97D461A7C001C3F851,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.3302827763496146,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1555,87,30155C97D461A7C001440386,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.7030739549839229,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1555,88,30155C97D461A7C00169768B,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.7226495176848875,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1555,74,30155C97D461A7C001D52C3C,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.4485916398713827,T-shirt
13976 T-shirt l.ærme m Arla logo,Alm.slid uden restværdi,1,1552,89,30155C97D461A7C00166154B,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.7455927835051546,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1551,65,30155C97D461A7C001535CA4,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.2756931012250163,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1551,91,30155C97D461A7C0016663FE,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.7859703417150226,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1540,87,00D00AE394DC,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.7196623376623377,T-shirt
25517 T-shirt 1/2 ærme dame marine,Alm.slid uden restværdi,1,1536,53,300ED89F3350005FE252B76A,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.0503385416666668,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1519,78,30155C97D461A7C001535D67,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.563080974325214,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1518,51,30155C97D461A7C0020B3B57,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.022687747035573,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1514,54,30155C97D461A7C001CBB51F,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.0857067371202114,T-shirt
25517 T-shirt 1/2 ærme dame marine,Alm.slid uden restværdi,1,1499,57,300ED89F335000600095C77C,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.1574916611074049,T-shirt
05097 T-Shirt Bordeaux Bomuld,Alm.slid uden restværdi,1,1492,54,30155C97D461A7C002040654,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.1017158176943702,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1488,91,30155C97D461A7C00203AEA0,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.8615860215053766,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1480,67,30155C97D461A7C0016DCFB1,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.3780270270270272,T-shirt
13976 T-shirt l.ærme m Arla logo,Alm.slid uden restværdi,1,1480,60,30155C97D461A7C0016DE719,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.234054054054054,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1471,69,30155C97D461A6C001931AAA,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.4278450033990482,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1466,72,30155C97D461A7C001CBF242,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.4950068212824013,T-shirt
22833 T-shirt rød HiVis Sandwell,Alm.slid uden restværdi,1,1465,71,30155C97D461A7C002035098,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.4752491467576792,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1464,80,30155C97D461A7C001CBB5EE,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.6633879781420766,T-shirt
05097 T-Shirt Bordeaux Bomuld,Alm.slid uden restværdi,1,1460,62,30155C97D461A7C00211E960,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.2926575342465754,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1452,51,30155C97D461A7C0016E2148,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.0691735537190084,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1450,66,30155C97D461A7C001D5273D,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.385544827586207,T-shirt
01085 T-Shirt Gråmelange p/b,Alm.slid uden restværdi,1,1437,88,30155C97D461A7C002119982,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.86410577592206,T-shirt
23194 T-Shirt gråm Lady K/Æ pb,Alm.slid uden restværdi,1,1429,78,30155C97D461A7C000CABA9C,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.6615255423372988,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1423,53,30155C97D461A6C00081E140,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.1337456078706958,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1423,74,30155C97D461A6C0019327DE,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.5829655657062545,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1421,62,30155C97D461A7C001CBB049,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.3281351161154118,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1421,71,30155C97D461A7C0020B1D15,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.5209289232934553,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1420,84,30155C97D461A6C001933038,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.8006760563380282,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1417,65,00D00AE10A9D,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.396330275229358,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1414,48,30155C97D461A7C001CBEF4C,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.0333239038189534,T-shirt
05097 T-Shirt Bordeaux Bomuld,Alm.slid uden restværdi,1,1406,69,30155C97D461A7C002115E62,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.4938549075391183,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1401,90,30155C97D461A7C001D52F88,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.9554603854389723,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1393,72,30155C97D461A7C002120CDA,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.5733524766690596,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1391,50,30155C97D461A7C002120C98,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.094176851186197,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1383,61,30155C97D461A7C001697F28,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.3426174981923356,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1376,50,30155C97D461A7C0020F220E,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.1061046511627908,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1375,51,00D00AE0D3FC,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.1290472727272727,T-shirt
06271 T-shirt L/Æ prowear sort,Alm.slid uden restværdi,1,1373,54,30155C97D461A7C002269056,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.1972032046613257,T-shirt
06271 T-shirt L/Æ prowear sort,Alm.slid uden restværdi,1,1372,60,30155C97D461A7C00226982F,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.3311953352769679,T-shirt
23194 T-Shirt gråm Lady K/Æ pb,Alm.slid uden restværdi,1,1360,65,30155C97D461A7C000CAB395,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.4548529411764706,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1359,78,30155C97D461A7C002120B71,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.7471081677704194,T-shirt
05097 T-Shirt Bordeaux Bomuld,Alm.slid uden restværdi,1,1358,48,30155C97D461A7C00226DE18,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.075935198821797,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1358,75,30155C97D461A7C00210F024,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.6811487481590575,T-shirt
13976 T-shirt l.ærme m Arla logo,Alm.slid uden restværdi,1,1358,77,30155C97D461A7C001672047,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.725979381443299,T-shirt
13976 T-shirt l.ærme m Arla logo,Alm.slid uden restværdi,1,1358,70,30155C97D461A7C0016DE67E,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.5690721649484536,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1350,60,30155C97D461A7C002120C36,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.352888888888889,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1350,60,30155C97D461A7C00226B4D0,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.352888888888889,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1348,53,30155C97D461A7C00143FF8C,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.1968249258160237,T-shirt
13084 T-shirt prowear dame navy pb,Alm.slid uden restværdi,1,1347,76,30155C97D461A7C0020441EC,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.7174758723088346,T-shirt
13084 T-shirt prowear dame navy pb,Alm.slid uden restværdi,1,1345,64,30155C97D461A7C00203BDE9,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.4484460966542752,T-shirt
13084 T-shirt prowear dame navy pb,Alm.slid uden restværdi,1,1345,78,30155C97D461A7C00203E588,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.7652936802973977,T-shirt
13084 T-shirt prowear dame navy pb,Alm.slid uden restværdi,1,1345,65,30155C97D461A7C002044505,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.4710780669144983,T-shirt
"07867 T-Shirt L/Æ, Grå Melage p/b",Alm.slid uden restværdi,1,1344,58,30155C97D461A7C0021923F8,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.3136309523809524,T-shirt
"07867 T-Shirt L/Æ, Grå Melage p/b",Alm.slid uden restværdi,1,1344,48,30155C97D461A7C002192513,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.0871428571428572,T-shirt
"07867 T-Shirt L/Æ, Grå Melage p/b",Alm.slid uden restværdi,1,1344,65,30155C97D461A7C00226E599,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.4721726190476192,T-shirt
13084 T-shirt prowear dame navy pb,Alm.slid uden restværdi,1,1344,85,30155C97D461A7C00204417B,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.9251488095238096,T-shirt
13084 T-shirt prowear dame navy pb,Alm.slid uden restværdi,1,1344,84,30155C97D461A7C0020441C9,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.9025,T-shirt
13084 T-shirt prowear dame navy pb,Alm.slid uden restværdi,1,1344,76,30155C97D461A7C002044207,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.721309523809524,T-shirt
13084 T-shirt prowear dame navy pb,Alm.slid uden restværdi,1,1344,62,30155C97D461A7C002044225,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.4042261904761906,T-shirt
13084 T-shirt prowear dame navy pb,Alm.slid uden restværdi,1,1340,72,30155C97D461A7C00203E4A8,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.6355820895522388,T-shirt
13976 T-shirt l.ærme m Arla logo,Alm.slid uden restværdi,1,1336,47,30155C97D461A7C0016DE789,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.070868263473054,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1334,48,30155C97D461A7C00219182F,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.0952923538230883,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1334,44,30155C97D461A7C00228E532,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.004017991004498,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1334,54,30155C97D461A7C0022A7450,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.2322038980509744,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1334,57,30155C97D461A7C00226B3A7,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.3006596701649176,T-shirt
13853 T-shirt stretch lady turkis,Alm.slid uden restværdi,1,1333,57,30155C97D461A7C002118081,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.301635408852213,T-shirt
13853 T-shirt stretch lady turkis,Alm.slid uden restværdi,1,1333,69,30155C97D461A7C0021180B5,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.575663915978995,T-shirt
13853 T-shirt stretch lady turkis,Alm.slid uden restværdi,1,1333,71,30155C97D461A7C002118190,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.6213353338334584,T-shirt
13853 T-shirt stretch lady turkis,Alm.slid uden restværdi,1,1333,62,30155C97D461A7C0021181A6,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.415813953488372,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1330,69,30155C97D461A7C002123C0A,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.5792180451127822,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1330,78,30155C97D461A7C002123CFE,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.785203007518797,T-shirt
13976 T-shirt l.ærme m Arla logo,Alm.slid uden restværdi,1,1330,61,30155C97D461A7C001CBE1A0,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.3961203007518797,T-shirt
24874 T-shirt da k/æ cerise bom/el,Alm.slid uden restværdi,1,1329,48,30155C97D461A7C0020F1045,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.0994130925507901,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1327,73,30155C97D461A7C002115F53,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.6745440844009045,T-shirt
13853 T-shirt stretch lady turkis,Alm.slid uden restværdi,1,1325,62,30155C97D461A7C002116F0B,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.4243622641509435,T-shirt
13853 T-shirt stretch lady turkis,Alm.slid uden restværdi,1,1325,67,30155C97D461A7C002118054,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.5392301886792454,T-shirt
13853 T-shirt stretch lady turkis,Alm.slid uden restværdi,1,1325,73,30155C97D461A7C002118061,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.6770716981132074,T-shirt
13853 T-shirt stretch lady turkis,Alm.slid uden restværdi,1,1325,63,30155C97D461A7C0021180A1,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.4473358490566037,T-shirt
13853 T-shirt stretch lady turkis,Alm.slid uden restværdi,1,1325,63,30155C97D461A7C002118178,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.4473358490566037,T-shirt
25516 T-shirt k/æ dame marine,Alm.slid uden restværdi,1,1324,85,30155C97D461A7C001C7D1EF,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.9542296072507557,T-shirt
13853 T-shirt stretch lady turkis,Alm.slid uden restværdi,1,1322,75,30155C97D461A7C001EAB891,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.726928895612708,T-shirt
24874 T-shirt da k/æ cerise bom/el,Alm.slid uden restværdi,1,1322,47,30155C97D461A7C002117399,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.0822087745839637,T-shirt
13853 T-shirt stretch lady turkis,Alm.slid uden restværdi,1,1321,66,30155C97D461A7C001EAB983,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.5208478425435277,T-shirt
23194 T-Shirt gråm Lady K/Æ pb,Alm.slid uden restværdi,1,1320,58,30155C97D461A7C00103BA41,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.3375151515151515,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1318,65,30155C97D461A7C00212214D,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.5012139605462824,T-shirt
13853 T-shirt stretch lady turkis,Alm.slid uden restværdi,1,1318,83,30155C97D461A7C001F6BEE7,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.9169347496206375,T-shirt
24876 T-shirt uni k/æ lime bom/ela,Alm.slid uden restværdi,1,1317,81,30155C97D461A7C002117436,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.8721640091116174,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1315,51,30155C97D461A7C001FC961A,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.1805627376425856,T-shirt
13853 T-shirt stretch lady turkis,Alm.slid uden restværdi,1,1313,47,30155C97D461A7C002117CC6,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.0896268088347296,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1312,69,30155C97D461A7C001C5CD2F,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.6008841463414634,T-shirt
25517 T-shirt 1/2 ærme dame marine,Alm.slid uden restværdi,1,1310,49,30155C97D461A7C001FC4362,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.1385954198473283,T-shirt
25517 T-shirt 1/2 ærme dame marine,Alm.slid uden restværdi,1,1310,60,30155C97D461A7C001FC43A9,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.3941984732824428,T-shirt
24873 T-shirt da k/æ lilla bom/ela,Alm.slid uden restværdi,1,1308,82,30155C97D461A7C00226BA7C,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.9083180428134556,T-shirt
24873 T-shirt da k/æ lilla bom/ela,Alm.slid uden restværdi,1,1308,79,30155C97D461A7C00226BB93,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.838501529051988,T-shirt
25517 T-shirt 1/2 ærme dame marine,Alm.slid uden restværdi,1,1304,55,30155C97D461A7C001FC43F5,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.2838957055214724,T-shirt
25517 T-shirt 1/2 ærme dame marine,Alm.slid uden restværdi,1,1304,44,30155C97D461A7C001FC43F6,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.027116564417178,T-shirt
25517 T-shirt 1/2 ærme dame marine,Alm.slid uden restværdi,1,1304,48,30155C97D461A7C001FC43F9,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.1204907975460123,T-shirt
24874 T-shirt da k/æ cerise bom/el,Alm.slid uden restværdi,1,1302,54,30155C97D461A7C0020F13AA,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.262488479262673,T-shirt
13084 T-shirt prowear dame navy pb,Alm.slid uden restværdi,1,1301,49,30155C97D461A7C0020448DF,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.1464719446579554,T-shirt
25516 T-shirt k/æ dame marine,Alm.slid uden restværdi,1,1300,60,30155C97D461A7C0020FDEA8,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.4049230769230772,T-shirt
25516 T-shirt k/æ dame marine,Alm.slid uden restværdi,1,1300,66,30155C97D461A7C0020FE08E,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.5454153846153846,T-shirt
25516 T-shirt k/æ dame marine,Alm.slid uden restværdi,1,1300,63,30155C97D461A7C0020FE0E5,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.4751692307692308,T-shirt
25516 T-shirt k/æ dame marine,Alm.slid uden restværdi,1,1300,66,30155C97D461A7C0020FE199,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.5454153846153846,T-shirt
25516 T-shirt k/æ dame marine,Alm.slid uden restværdi,1,1300,68,30155C97D461A7C0020FE399,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.5922461538461539,T-shirt
25516 T-shirt k/æ dame marine,Alm.slid uden restværdi,1,1300,65,30155C97D461A7C0020FEE6C,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.5220000000000002,T-shirt
25516 T-shirt k/æ dame marine,Alm.slid uden restværdi,1,1300,57,30155C97D461A7C0020FEF62,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.334676923076923,T-shirt
23194 T-Shirt gråm Lady K/Æ pb,Alm.slid uden restværdi,1,1290,59,30155C97D461A7C000CA7C8F,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.392217054263566,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1286,51,30155C97D461A7C002114469,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.207185069984448,T-shirt
25517 T-shirt 1/2 ærme dame marine,Alm.slid uden restværdi,1,1284,55,30155C97D461A7C001FC43AD,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.3038940809968846,T-shirt
13853 T-shirt stretch lady turkis,Alm.slid uden restværdi,1,1272,59,30155C97D461A7C0020F0F92,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.4119182389937106,T-shirt
25516 T-shirt k/æ dame marine,Alm.slid uden restværdi,1,1267,53,30155C97D461A7C0020FEE4F,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.273338595106551,T-shirt
25516 T-shirt k/æ dame marine,Alm.slid uden restværdi,1,1264,50,30155C97D461A7C0020FEE9A,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.204113924050633,T-shirt
25517 T-shirt 1/2 ærme dame marine,Alm.slid uden restværdi,1,1259,67,30155C97D461A7C001FC39C8,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.6199205718824463,T-shirt
13976 T-shirt l.ærme m Arla logo,Alm.slid uden restværdi,1,1255,69,30155C97D461A6C001931B6C,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.673593625498008,T-shirt
26055 T-shirt 1/2 ærme da lyseblå,Alm.slid uden restværdi,1,1255,73,30155C97D461A7C0006A9C5B,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.7706135458167331,T-shirt
26055 T-shirt 1/2 ærme da lyseblå,Alm.slid uden restværdi,1,1250,72,30155C97D461A7C0006A9CD3,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.753344,T-shirt
13976 T-shirt l.ærme m Arla logo,Alm.slid uden restværdi,1,1249,60,30155C97D461A7C00212263D,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.4622898318654924,T-shirt
03850 T-Shirt Hvid Lady K/Æ P/B,Alm.slid uden restværdi,1,1241,49,30155C97D461A7C000E09232,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.201901692183723,T-shirt
13976 T-shirt l.ærme m Arla logo,Alm.slid uden restværdi,1,1234,69,30155C97D461A7C002289C2E,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.7020745542949758,T-shirt
13976 T-shirt l.ærme m Arla logo,Alm.slid uden restværdi,1,1234,65,30155C97D461A7C002289C5D,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.6034035656401946,T-shirt
13976 T-shirt l.ærme m Arla logo,Alm.slid uden restværdi,1,1234,59,30155C97D461A7C00229C1AD,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.4553970826580227,T-shirt
13976 T-shirt l.ærme m Arla logo,Alm.slid uden restværdi,1,1233,68,30155C97D461A7C00210DC2D,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.6787672343876725,T-shirt
25517 T-shirt 1/2 ærme dame marine,Alm.slid uden restværdi,1,1227,59,30155C97D461A7C0020FE7A0,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.4637000814995926,T-shirt
"07859 T-Shirt L/Æ, Hvid p/b",Alm.slid uden restværdi,1,1226,62,30155C97D461A7C002171B82,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.5393800978792822,T-shirt
"07859 T-Shirt L/Æ, Hvid p/b",Alm.slid uden restværdi,1,1224,55,30155C97D461A7C0021726BB,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.36781045751634,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1222,46,300ED89F33500060009D88B5,"PLC, Product detaljeret, Aarhus, Jun. 2023.xlsx",1.1458592471358429,T-shirt
